Name	Length	EffectiveLength	TPM	NumReads
FBgn0015774	6541.49	6359.81	2.19041	123.022
FBgn0063494	751	569.61	288.057	1449
FBgn0034901	581	399.691	0	0
FBgn0038001	914	732.523	0	0
FBgn0036531	509	327.716	0	0
FBgn0261555	3588.3	3406.62	3.22675	97.074
FBgn0033603	2181.32	1999.64	0.113257	2
FBgn0265138	1152	970.322	0	0
FBgn0285937	1804	1622.32	237.178	3398
FBgn0086656	1267	1085.32	139.913	1341
FBgn0031746	552	370.697	0	0
FBgn0026431	2141	1959.32	11.44	197.944
FBgn0051086	751.746	570.343	0.000457	0.003
FBgn0000499	2844	2662.32	36.7074	863.033
FBgn0037780	2061	1879.32	21.2094	352
FBgn0038135	3145	2963.32	0	0
FBgn0032633	3660.88	3479.2	66.2327	2035
FBgn0034910	1035	853.322	0	0
FBgn0259678	5115.62	4933.94	0.275407	12.001
FBgn0037935	2886	2704.32	0.33498	8
FBgn0028371	3334.63	3152.95	0.071831	2
FBgn0262874	383.5	202.332	0	0
FBgn0051668	1963	1781.32	1.58922	25
FBgn0025820	813.972	632.554	34.4643	192.522
FBgn0032650	1412	1230.32	0	0
FBgn0028897	1083	901.322	11.0558	88
FBgn0000097	4089.36	3907.69	70.3653	2428.24
FBgn0263456	4408.81	4227.13	0.187516	7
FBgn0038828	1081.33	899.653	1.00694	8
FBgn0038345	1019	837.322	0	0
FBgn0036589	564	382.695	0	0
FBgn0053276	391	209.826	16.1901	30
FBgn0025726	12160.1	11978.4	29.214	3090.32
FBgn0259951	522	340.708	0	0
FBgn0028837	1203	1021.32	48.1187	434
FBgn0033359	6438.22	6256.54	4.48854	248
FBgn0000640	938.882	757.357	0.299031	2
FBgn0040922	316	134.862	3.35859	4
FBgn0035521	590.5	409.19	0	0
FBgn0259704	1498	1316.32	24.14	280.616
FBgn0037530	3061.44	2879.76	92.1304	2343
FBgn0033387	2698.22	2516.54	3.73475	83
FBgn0030692	1839.22	1657.54	46.1133	675
FBgn0010621	1896.29	1714.61	647.143	9798.92
FBgn0032032	1012	830.322	34.6397	254
FBgn0028708	1350.17	1168.49	17.7342	183
FBgn0041582	3764.14	3582.46	22.7266	719
FBgn0039092	2088	1906.32	0	0
FBgn0037185	1796	1614.32	9.3833	133.77
FBgn0046692	1861.32	1679.64	6.60689	98
FBgn0053725	626.474	445.142	0.254384	1
FBgn0034008	1204	1022.32	9.74725	88
FBgn0003371	3836.55	3654.87	73.3972	2369
FBgn0029722	1878	1696.32	0.667542	10
FBgn0010052	1985.11	1803.43	1.06742	17
FBgn0034391	5546	5364.32	1.85761	88
FBgn0033321	1629	1447.32	0.782388	10
FBgn0037069	522	340.708	0	0
FBgn0040534	370	188.839	71.9575	120
FBgn0033483	2163.19	1981.51	209.556	3667
FBgn0034517	656	474.645	0.601272	2.52
FBgn0262880	678	496.645	0.456007	2
FBgn0250824	2165.34	1983.66	4.53856	79.506
FBgn0039405	814	632.583	46.8998	262
FBgn0013563	3275	3093.32	7.57095	206.818
FBgn0037742	1426.87	1245.19	8.18453	90
FBgn0051542	1803	1621.32	0.034115	0.488
FBgn0026380	914	732.523	165.56	1071
FBgn0022702	1686.34	1504.66	31.0813	413.001
FBgn0033289	1941.5	1759.82	0	0
FBgn0028888	5957.26	5775.59	0.039212	2
FBgn0030518	901.263	719.786	38.386	244
FBgn0017558	2318.47	2136.79	26.9738	508.999
FBgn0010105	2058.21	1876.53	0.362062	6
FBgn0263916	2074.15	1892.47	130.382	2179.02
FBgn0039930	687	505.643	55.5386	248
FBgn0264745	1709	1527.32	0.074141	1
FBgn0038717	1666	1484.32	0.915462	12
FBgn0052260	1791.59	1609.91	0.49236	7
FBgn0027070	1864.63	1682.95	2.62411	38.999
FBgn0019644	918	736.523	308.566	2007
FBgn0013799	2431.73	2250.06	36.5368	726
FBgn0029709	1104.26	922.58	201.906	1645
FBgn0031318	3339.01	3157.33	48.2872	1346.37
FBgn0002631	882	700.527	0	0
FBgn0011669	195	22.807	0	0
FBgn0000251	2459.36	2277.68	0.298295	6.001
FBgn0029898	2255.57	2073.89	0.327816	6.004
FBgn0031600	867	685.537	61.9424	375
FBgn0031608	1817.31	1635.63	11.7693	170
FBgn0051694	2639	2457.32	69.5367	1509
FBgn0030904	1980	1798.32	0.94452	15
FBgn0085664	238	56.988	2.36552	1.19
FBgn0030769	1216.07	1034.39	0.154784	1.414
FBgn0000370	1955.32	1773.64	521.724	8171.82
FBgn0032119	1333	1151.32	0	0
FBgn0037835	740	558.614	0	0
FBgn0034368	1644.39	1462.71	80.667	1042
FBgn0010803	1683	1501.32	95.4122	1265
FBgn0036263	1210.02	1028.34	33.5449	304.632
FBgn0003997	2371.44	2189.76	4.08524	79
FBgn0024319	1607	1425.32	0	0
FBgn0037024	1071.57	889.892	31.9392	251
FBgn0034271	3503	3321.32	13.6035	399
FBgn0039804	4200.4	4018.72	20.1186	714
FBgn0035171	3244.95	3063.27	0.110898	2.999
FBgn0039505	784	602.595	47.3546	252
FBgn0037356	1424	1242.32	20.2351	222
FBgn0262734	3152.82	2971.14	105.914	2779
FBgn0051424	1779	1597.32	0	0
FBgn0025809	1487.94	1306.27	12.5388	144.644
FBgn0035004	1390	1208.32	0	0
FBgn0032929	2820	2638.32	14.8007	344.843
FBgn0039817	1784	1602.32	0	0
FBgn0064116	1278.96	1097.28	185.943	1801.81
FBgn0085396	1316.33	1134.65	0.099798	1
FBgn0035975	1274.64	1093.05	12.459	120.265
FBgn0030529	1387.15	1205.47	578.079	6154
FBgn0038753	2062	1880.32	0.060222	1
FBgn0004780	735	553.621	0	0
FBgn0033791	5267.93	5086.26	0.022263	1
FBgn0053664	621	439.675	0.085343	0.331
FBgn0038268	2727.22	2545.54	7.15082	160.75
FBgn0029993	2301	2119.32	0	0
FBgn0036365	5051.02	4869.34	22.1155	951
FBgn0028375	3130	2948.32	24.2105	630.364
FBgn0031681	4363.26	4181.58	46.0358	1700
FBgn0000318	615.037	433.718	276.475	1058.95
FBgn0034076	1758	1576.32	0.143672	2
FBgn0000233	2934	2752.32	0.041854	1.017
FBgn0051787	876	694.529	0	0
FBtr0084084	1698	1516.32	4.16399	55.759
FBgn0030598	2524	2342.32	2.27216	47
FBgn0050157	933.878	752.382	4.96664	33
FBgn0035612	3280.34	3098.66	0.328894	9
FBgn0036144	3500.34	3318.66	59.6098	1747
FBgn0017578	892.309	710.838	21.7777	136.708
FBgn0050108	552	370.697	25.9649	85
FBgn0266433	857	675.545	0	0
FBgn0052850	2318.64	2136.96	157.301	2968.53
FBgn0036168	1958	1776.32	0.127496	2
FBgn0267792	3188.19	3006.51	44.6686	1185.98
FBgn0040234	4406.23	4224.55	12.3837	462
FBgn0263048	4186.21	4004.53	4.9485	175
FBgn0028507	1588.27	1406.59	47.4171	589
FBgn0042098	1179	997.322	0	0
FBgn0020907	1283	1101.32	0	0
FBgn0036819	1130.58	948.904	4.41537	37
FBgn0010416	1970.62	1788.94	73.5525	1162
FBgn0052113	11901	11719.3	4.62829	479
FBgn0039806	1267	1085.32	0.104335	1
FBgn0051068	2417.49	2235.81	1.31682	26
FBgn0032436	1196	1014.32	2.00948	18
FBgn0054028	570	388.694	0	0
FBgn0034475	544	362.707	0	0
FBgn0029890	1647	1465.32	6.07502	78.613
FBgn0000411	2767.24	2585.56	0.043795	1
FBgn0085419	4691.68	4510	0.351511	14
FBgn0003450	1412	1230.32	0	0
FBgn0032706	1154.79	973.26	0.350751	3.015
FBgn0027504	3635.06	3453.38	41.8074	1275
FBgn0262518	1805.85	1624.17	43.9234	630
FBgn0040658	1062.32	880.64	1.61894	12.591
FBgn0033235	1935	1753.32	88.2864	1367
FBgn0034783	1543	1361.32	0	0
FBgn0031842	4609.53	4427.86	46.8255	1831
FBgn0002715	1524.84	1343.16	11.3535	134.671
FBgn0002579	514.117	325.153	3123.16	8968
FBgn0035807	2674	2492.32	26.124	574.986
FBgn0039527	5099	4917.32	0.598731	26
FBgn0034399	669	487.645	137.237	591
FBgn0034231	867	685.537	11.9268	72.205
FBgn0032229	984.184	802.649	94.946	673
FBgn0032303	1379	1197.32	0	0
FBgn0010812	3246.1	3064.43	29.266	792
FBgn0038179	807	625.586	0.543027	3
FBgn0050503	960.394	778.95	3.85275	26.503
FBgn0035167	1646.5	1464.82	9.81765	127.001
FBgn0026400	1138	956.322	69.1506	584
FBgn0052446	903	721.523	18.3621	117
FBgn0038213	1128	946.322	0.11966	1
FBgn0085371	1718	1536.32	0	0
FBgn0035227	4760.72	4579.04	31.7278	1283
FBgn0029580	753	571.61	2.84774	14.375
FBgn0035542	1932.99	1751.31	21.3372	329.999
FBgn0035039	1764.9	1583.22	19.3112	270
FBgn0003742	1397.03	1215.35	30.1148	323.217
FBgn0265296	7490.36	7308.68	0.167654	10.821
FBgn0011726	735	553.621	1406.61	6877
FBgn0030749	1554.75	1373.08	83.707	1015.01
FBgn0010622	1093.96	912.278	29.2935	236
FBgn0261394	973	791.474	231.775	1620
FBgn0038239	587	405.69	0	0
FBgn0036337	1570.3	1388.62	40.3653	494.999
FBgn0053181	2863.88	2682.21	8.89502	210.695
FBgn0039690	1085.07	903.52	31.9587	255
FBgn0259243	2373.47	2191.79	26.7619	518.001
FBgn0031252	1219	1037.32	33.9495	311
FBgn0038706	1421	1239.32	0.09137	1
FBgn0259187	1725	1543.32	0	0
FBgn0034263	1043	861.322	0	0
FBgn0044809	573	391.692	0	0
FBgn0032127	1530	1348.32	0	0
FBgn0052645	3537	3355.32	0.168742	5
FBgn0050334	637.405	456.061	0.993171	4
FBgn0259917	1076	894.322	0.042147	0.333
FBgn0039764	658.351	476.995	12.1072	51
FBgn0030492	1001	819.322	0	0
FBgn0035771	2944	2762.32	132.039	3221
FBgn0036292	1377	1195.32	16.1046	170
FBgn0031143	1084.3	902.625	84.5551	674
FBgn0013764	2149.49	1967.81	53.2286	925
FBgn0015550	2130	1948.32	0	0
FBgn0052246	1767	1585.32	0.071428	1
FBgn0250837	764.127	582.734	424.977	2187
FBgn0037683	1282	1100.32	94.5764	919
FBgn0031052	6564.3	6382.62	28.0846	1583
FBgn0004168	5019	4837.32	0.070227	3
FBgn0040607	486	304.733	0	0
FBgn0262575	688	506.643	0	0
FBgn0035026	3268.15	3086.47	16.087	438.481
FBgn0041723	4685	4503.32	1.25726	50
FBgn0030222	2914	2732.32	0.082887	2
FBgn0038114	1337	1155.32	0	0
FBgn0033954	1177	995.322	0	0
FBgn0035995	2118.09	1936.41	34.1989	584.821
FBgn0025836	4784.35	4602.67	0.885685	36
FBgn0030056	2006.16	1824.48	75.2229	1212
FBgn0003480	1384	1202.32	3.95563	42
FBgn0034986	713	531.632	55.5926	261
FBgn0035173	4020.54	3838.86	14.9257	506
FBgn0053632	543	361.698	0	0
FBgn0028939	2526.47	2344.79	0.289757	6
FBgn0263241	2219.85	2038.18	13.0561	235
FBgn0031992	491.016	309.744	59.5898	163
FBgn0054054	545	363.698	2.49078	8
FBgn0013308	1268	1086.32	0	0
FBgn0261387	2760.66	2578.98	30.3401	691
FBgn0037249	3774.88	3593.2	245.495	7790
FBgn0034142	2211	2029.32	43.301	776
FBgn0036970	1434.98	1253.3	0.090351	1
FBgn0039911	2384.24	2202.56	2.21069	43
FBgn0032401	2042.61	1860.93	2.73823	45
FBgn0004588	412	230.799	0	0
FBgn0022985	2687.5	2505.82	52.1486	1154
FBgn0015477	7769.48	7587.8	37.4581	2510
FBgn0038052	1328	1146.32	0.098783	1
FBgn0037464	2126	1944.32	0	0
FBgn0032407	1217.82	1036.14	93.1121	852
FBgn0036893	1035	853.322	22.9573	173
FBgn0264516	886	704.525	0.011876	0.074
FBgn0032533	557	375.696	18.9799	62.971
FBgn0040365	489	307.73	0.367974	1
FBgn0050181	1608	1426.32	0.396953	5
FBgn0030425	2312.28	2130.6	0.159443	3
FBgn0051321	2198	2016.32	0.22464	4
FBgn0261804	6456.13	6274.45	0.054142	3
FBgn0262351	733.5	552.12	0	0
FBgn0266570	2245.24	2063.57	25.3519	462
FBgn0026144	2198.14	2016.46	0.617716	11
FBgn0031100	3976.41	3794.73	0.059681	2
FBgn0262035	564	382.695	51.1894	173
FBgn0034908	2163	1981.32	21.8969	383.134
FBgn0036188	968.359	786.837	43.6059	303
FBgn0032014	1156	974.322	50.6724	436
FBgn0039616	1556	1374.32	0	0
FBgn0050393	1216	1034.32	0	0
FBgn0285951	709	527.632	65.4569	305
FBgn0015247	2076.81	1895.13	96.0203	1607
FBgn0270927	2331	2149.32	32.2431	612
FBgn0027783	3690	3508.32	36.053	1117
FBgn0261262	5535.82	5354.14	0.132336	6.257
FBgn0003575	4756.61	4574.93	16.6083	671.001
FBgn0030589	2034	1852.32	0.123301	2.017
FBgn0032597	1075	893.322	81.3793	642
FBgn0036094	1022	840.322	0.67377	5
FBgn0040837	771.793	590.397	27.4271	143
FBgn0262539	476	294.742	0.768378	2
FBgn0040102	1162	980.322	0.11551	1
FBgn0037051	2238.33	2056.66	137.041	2489
FBgn0035617	6602	6420.32	16.2082	918.978
FBgn0267432	13882	13700.3	0	0
FBgn0004666	3013.75	2832.07	0	0
FBgn0000037	5392.76	5211.08	0.521519	24
FBgn0027564	2020	1838.32	20.7585	337
FBgn0028581	5005	4823.32	8.3049	353.748
FBgn0029175	2694	2512.32	4.77769	106
FBgn0086757	2252.83	2071.16	23.3454	427
FBgn0031398	1284.79	1103.11	9.81781	95.642
FBgn0001189	2589.03	2407.35	57.3914	1220.11
FBgn0014417	2672	2490.32	44.6069	981
FBgn0025631	3601.94	3420.26	27.4793	830
FBgn0038788	1436.05	1254.37	36.474	404.038
FBgn0030672	2591.4	2409.72	214.282	4560
FBgn0034293	885	703.545	0	0
FBgn0267351	4063.27	3881.6	14.2363	488
FBgn0004828	1438.39	1256.72	871.827	9675.65
FBgn0261506	436.198	254.974	0.444111	1
FBgn0033935	2027	1845.32	14.7888	241
FBgn0266174	3575.09	3393.41	4.22286	126.548
FBgn0043471	937	755.512	0	0
FBgn0259245	4421.29	4239.62	0.106838	4
FBgn0030484	1220	1038.32	111.129	1019
FBgn0029897	855.299	673.85	5292.72	31496
FBgn0039003	2669.86	2488.18	26.7598	588
FBgn0004396	3501.78	3320.1	87.9262	2578
FBgn0029888	713.617	532.248	110.421	519.012
FBgn0032059	1133	951.322	31.3051	263
FBgn0037998	3039.31	2857.63	26.8587	677.804
FBgn0052703	3154.04	2972.37	0.190482	5
FBgn0243511	3509	3327.32	39.5116	1161
FBgn0036157	1107	925.322	0.122375	1
FBgn0261244	4055.2	3873.52	37.8282	1294
FBgn0034807	920	738.521	0.153329	1
FBgn0037317	1260	1078.32	14.8067	141
FBgn0051693	2111.75	1930.08	0.11734	2
FBgn0051139	1309.99	1128.31	0.401438	4
FBgn0002031	1330.9	1149.22	313.336	3180
FBgn0029880	2211	2029.32	0.837004	15
FBgn0085398	1787.91	1606.23	0.070498	1
FBgn0035934	4021.15	3839.47	0.088478	3
FBgn0033520	848	666.568	0.130877	0.77
FBgn0046873	887	705.525	0	0
FBgn0034661	1510	1328.32	0	0
FBgn0036180	2768.24	2586.56	30.3388	693
FBgn0034487	2572	2390.32	0.142742	3.013
FBgn0053278	1307	1125.32	0.704382	7
FBgn0036181	9524	9342.32	1.23632	102
FBtr0084082	1692	1510.32	18.8277	251.119
FBgn0039840	2765.35	2583.67	0.087655	2
FBgn0045980	2791	2609.32	0.477367	11
FBgn0052351	2093	1911.32	0.153238	2.587
FBgn0052676	5467.06	5285.38	38.6023	1801.79
FBgn0032236	790.648	609.239	82.3386	443
FBgn0262869	6043.57	5861.89	0.270444	14.001
FBgn0050467	1782	1600.32	15.3417	216.817
FBgn0050403	1268	1086.32	4.27378	41
FBgn0051627	902	720.523	1.10011	7
FBgn0039681	979	797.465	0.141996	1
FBgn0024555	4213.72	4032.04	57.039	2031
FBgn0032214	986	804.457	50.3927	358
FBgn0032632	1098.5	916.822	0	0
FBgn0011016	950	768.502	244.155	1657
FBgn0005616	3719.8	3538.13	23.7233	741.244
FBgn0259703	1350	1168.32	0	0
FBgn0261722	1497.23	1315.56	63.6096	739
FBgn0034158	2639.21	2457.53	152.516	3310
FBgn0036679	623	441.67	0	0
FBgn0024360	2264.08	2082.4	10.4405	192
FBgn0262714	4081.63	3899.95	30.1678	1039
FBgn0004049	4330.11	4148.43	20.909	766
FBgn0035647	2328.5	2146.82	0	0
FBgn0011277	1424	1242.32	0	0
FBgn0013576	4060.57	3878.89	49.2794	1688.05
FBgn0002856	455	273.761	0	0
FBgn0033915	3163.8	2982.12	35.124	925
FBgn0039528	5648.21	5466.54	57.4292	2772.41
FBgn0040345	1301	1119.32	0.404662	4
FBgn0036774	825	643.577	79.529	452
FBgn0030338	484	302.735	1.12214	3
FBgn0035420	7298.63	7116.95	25.8505	1624.71
FBgn0052100	2169	1987.32	7.48335	131.334
FBgn0038470	2995.57	2813.9	11.3482	282
FBgn0025678	1723.15	1541.47	796.16	10838
FBgn0031808	2154	1972.32	0.172239	3
FBgn0004181	1365.5	1183.82	0	0
FBgn0043576	588	406.69	0	0
FBgn0003206	1620	1438.32	54.7949	696
FBgn0020887	3943.36	3761.68	24.0668	799.491
FBgn0052847	730	548.624	0	0
FBgn0263209	352	170.847	0.999386	1.508
FBgn0039373	680	498.644	0.227089	1
FBgn0031214	1378	1196.32	0.567924	6
FBgn0265434	6342.35	6160.67	320.999	17464
FBgn0032969	4107.47	3925.79	0.057688	2
FBgn0051475	2553.89	2372.21	0.291275	6.102
FBgn0052365	2473.05	2291.37	0.198314	4.013
FBgn0265186	1849.57	1667.9	42.8397	630.999
FBgn0037490	859.323	677.868	9.02061	54
FBgn0029531	1686	1504.32	0.225823	3
FBgn0005655	1003.72	822.161	325.595	2364
FBgn0085431	2046.4	1864.72	0.121452	1.999
FBgn0034976	6115	5933.32	7.13774	374
FBgn0030081	2043	1861.32	12.3499	203
FBgn0051122	3071.98	2890.3	56.1031	1432
FBgn0032358	1191	1009.32	7.85336	70
FBgn0040475	2146	1964.32	94.7135	1643
FBgn0011592	6261.54	6079.86	8.3067	446
FBgn0036468	560	378.695	0	0
FBgn0030060	1654.43	1472.75	41.2887	537
FBgn0031646	1132.05	950.369	0.59575	5
FBgn0029152	2315.39	2133.71	25.9514	489
FBgn0004427	480	298.739	0	0
FBgn0260435	402	220.811	1.58712	3.095
FBgn0025388	4456.37	4274.69	12.4841	471.277
FBgn0052382	1077.27	895.636	0.760925	6.018
FBgn0032730	2906.58	2724.9	0.778609	18.736
FBgn0051910	905	723.523	0.000159	0.001
FBgn0263143	2328	2146.32	14.2975	271
FBgn0052554	817	635.581	10.6898	60
FBgn0037555	2175.43	1993.75	30.9166	544.348
FBgn0032221	2063	1881.32	1.92608	32
FBgn0037500	756	574.61	0	0
FBgn0039977	897.328	715.842	27.3663	173
FBgn0021906	880.263	698.778	304.005	1876
FBgn0029667	1929.44	1747.76	0.971845	15.001
FBgn0039112	894	712.523	55.4085	348.649
FBgn0051821	1397.45	1215.77	0.09314	1
FBgn0032935	2083.71	1902.03	25.1831	423
FBgn0035422	547.859	366.556	6563.63	21247
FBgn0037129	1022	840.322	0	0
FBgn0051702	1710	1528.32	0	0
FBgn0261399	954	772.495	0	0
FBgn0002543	6206	6024.32	17.9457	954.732
FBgn0000723	3428.86	3247.18	60.1548	1725
FBgn0086895	3898	3716.32	17.8989	587.427
FBgn0036402	2320.08	2138.4	73.0794	1380.06
FBgn0004380	2529	2347.32	29.5716	613
FBgn0034318	677	495.645	0	0
FBgn0039120	6102.48	5920.8	59.0205	3086
FBgn0031132	1490	1308.32	0	0
FBgn0025525	5147.43	4965.76	1.23139	54
FBgn0029117	1055	873.322	19.19	148
FBgn0036004	8463	8281.32	18.6171	1361.52
FBgn0051852	1335	1153.32	39.9605	407
FBgn0000566	1365.15	1183.47	61.3319	641
FBgn0031639	924	742.519	40.054	262.644
FBgn0261955	2510.93	2329.25	121.974	2508.99
FBgn0051287	1405.64	1223.97	0.530136	5.73
FBgn0033815	1024	842.322	0.941038	7
FBgn0036643	897	715.523	30.3854	192
FBgn0051080	920	738.521	0.153329	1
FBgn0030840	1875	1693.32	0	0
FBgn0014141	7196.09	7014.41	278.147	17229.7
FBgn0033654	2945.65	2763.97	0.327751	8
FBgn0032276	2737	2555.32	0	0
FBgn0085354	1248.63	1066.95	19.7162	185.773
FBgn0262143	283	101.887	0	0
FBgn0085483	603	421.687	5.90771	22
FBgn0038005	1561	1379.32	0	0
FBgn0028622	1843.14	1661.46	0.824096	12.092
FBgn0264000	6390.42	6208.75	0.091191	5
FBgn0033821	592	410.689	0.551448	2
FBgn0086451	6472	6290.32	20.0899	1116
FBgn0033210	1001	819.322	47.9581	347
FBgn0032447	1732.33	1550.65	5.98809	82.001
FBgn0033382	2176.95	1995.27	21.0552	371
FBgn0035449	2419	2237.32	32.0884	634
FBgn0038354	2762	2580.32	0.043885	1
FBgn0051360	649	467.648	11.8649	49
FBgn0002733	978	796.465	42.3657	297.985
FBgn0015569	2026.6	1844.92	22.0959	360
FBgn0033868	2076	1894.32	0	0
FBgn0050489	1777.68	1596	19.6343	276.733
FBgn0030479	1809.73	1628.1	29.6985	427
FBgn0035035	1099	917.322	51.9694	421
FBgn0034614	1131	949.322	27.9119	234
FBgn0000057	2252.05	2070.37	32.16	588
FBgn0040963	646	464.65	0.243703	1
FBgn0259823	5251.53	5069.85	0.290871	13.023
FBgn0004839	4719.08	4537.4	0.175196	7.02
FBgn0036493	4303.55	4121.88	2.93952	107
FBgn0052441	887.032	705.557	105.604	658
FBgn0029929	896.897	715.415	48.6022	307.062
FBgn0038028	1363	1181.4	0	0
FBgn0037973	1131	949.322	27.3155	229
FBgn0262733	3290.23	3108.55	17.4121	477.992
FBgn0032181	1182	1000.32	0	0
FBgn0036928	743.775	562.387	179.604	892
FBgn0041225	1215	1033.32	3.39714	31
FBgn0025640	1175	993.322	35.6814	313
FBgn0032923	1798.95	1617.27	115.389	1648.01
FBgn0034660	1729	1547.32	0	0
FBgn0263742	907	725.523	0	0
FBgn0030744	1438.07	1256.39	44.163	490
FBgn0038407	2126	1944.32	31.1	534
FBgn0261996	796	614.588	0.368496	2
FBgn0032017	1320	1138.32	6.96338	70
FBgn0035847	1452.52	1270.84	0.089104	1
FBgn0035157	2193	2011.32	1.18229	21
FBgn0027518	2701.46	2519.78	31.6371	704
FBgn0259791	2002	1820.32	15.4273	248
FBgn0037894	3250.44	3068.76	50.073	1357
FBgn0037759	2068.42	1886.74	20.1657	336
FBgn0010387	386.228	205.058	1.10444	2
FBgn0031055	2386.84	2205.16	117.475	2287.69
FBgn0029707	1489	1307.32	0.086617	1
FBgn0004652	4187.58	4005.9	45.07	1594.41
FBgn0086450	3399	3217.32	140.678	3997
FBgn0053177	862	680.54	1.33114	8
FBgn0001142	1720.78	1539.11	22.7341	309
FBgn0002643	6282.46	6100.78	40.4532	2179.47
FBgn0033072	1762	1580.32	0.501579	7
FBgn0033887	1126.16	944.481	0.614785	5.128
FBgn0030018	5007.98	4826.3	27.9105	1189.58
FBgn0038873	2329	2147.32	0.896477	17
FBgn0003041	4651.52	4469.84	38.0256	1501
FBgn0053752	558	376.695	0	0
FBgn0050349	2014	1832.32	64.1479	1038
FBgn0026259	4108.32	3926.64	158.09	5482
FBgn0262117	3382	3200.32	13.6224	385
FBgn0263997	1863.88	1682.2	0.067315	1
FBgn0038219	981	799.463	0	0
FBgn0020617	3267	3085.32	1.1e-05	0
FBgn0259222	3239.44	3057.76	0.170327	4.6
FBgn0004589	448.5	267.267	0	0
FBgn0032770	682.914	501.558	1.35462	6.001
FBgn0036772	2917	2735.32	23.1414	559
FBgn0037315	2745.34	2563.67	76.723	1737
FBgn0031986	1404	1222.32	0	0
FBgn0053243	607	425.686	0.029783	0.112
FBgn0034722	2637.84	2456.16	31.9494	693
FBgn0261788	7722.05	7540.37	0.238147	15.86
FBgn0264672	1857.66	1675.98	18.918	280
FBgn0031886	1290	1108.32	31.366	307
FBgn0034281	711	529.632	1.68486	7.88
FBgn0036627	1996.67	1814.99	0.187169	3
FBgn0031514	2410.46	2228.79	0.101613	2
FBgn0030540	1315	1133.32	0	0
FBgn0267493	660	478.645	0	0
FBgn0039406	605.38	424.067	724.441	2713
FBgn0040070	793.663	612.252	659.351	3565
FBgn0050392	1110.46	928.786	18.6536	153
FBgn0031164	843	661.571	0.51349	3
FBgn0032535	2222	2040.32	0.499495	9
FBgn0034494	2790	2608.32	94.468	2176
FBgn0035206	1428.7	1247.02	53.7961	592.428
FBgn0264746	1235.6	1053.93	1.07443	10
FBgn0039748	1179	997.402	0	0
FBgn0067407	210	32.922	0	0
FBgn0045842	2002.02	1820.39	92.174	1481.79
FBgn0004581	4151.45	3969.77	0.513445	18
FBgn0053768	504	322.72	0	0
FBgn0051800	751	569.61	22.464	113
FBgn0010350	2399.54	2217.87	22.2607	436
FBgn0023513	3416.17	3234.49	22.1918	633.885
FBgn0263654	422	240.789	0	0
FBgn0035217	1647	1465.32	0	0
FBgn0262621	361	179.843	0	0
FBgn0033871	662	480.645	12.9576	55
FBgn0040334	1351.95	1170.27	73.4419	759
FBgn0265082	5133.75	4952.07	62.5399	2735
FBgn0260746	2236	2054.32	65.5942	1190
FBgn0039828	1207	1025.32	75.9828	688
FBgn0051201	3444	3262.32	0	0
FBgn0086605	1339.13	1157.45	42.3159	432.532
FBgn0032863	2206.93	2025.25	43.2202	772.997
FBgn0033713	3497.56	3315.88	11.4051	333.972
FBgn0260475	1683	1501.32	73.408	973.262
FBgn0034933	2317.5	2135.82	10.0734	190
FBgn0033067	593	411.689	0	0
FBgn0035844	3425.37	3243.69	0.981071	28.103
FBgn0035694	494	312.726	0	0
FBgn0004577	2432.74	2251.06	0.150911	3
FBgn0050047	2809	2627.32	0.387897	9
FBgn0029629	1027	845.322	739.71	5522
FBgn0036191	3173.07	2991.39	19.0266	502.629
FBgn0283442	2239.64	2057.97	0.089745	1.631
FBgn0261575	2104	1922.32	0.235625	4
FBgn0037811	2407	2225.32	1.28234	25.2
FBgn0053107	1067	885.322	18.2903	143
FBgn0266439	2184.31	2002.79	18.0926	320
FBgn0062440	701	519.636	43.1472	198
FBgn0051008	529	347.701	0	0
FBgn0010590	852	670.558	193.018	1143
FBgn0283535	2173.23	1991.55	176.944	3112
FBgn0026385	1239	1057.32	0	0
FBgn0032593	4770.37	4588.69	0.074033	3
FBgn0035871	1109.92	928.246	176.885	1450
FBgn0038829	1257.55	1075.88	76.5297	727.117
FBgn0038654	739.06	557.67	0.406106	2
FBgn0039584	2727.5	2545.82	0	0
FBgn0035331	3544	3362.32	0.101034	3
FBgn0013673	162	16.774	6.75054	1
FBgn0261477	2652.06	2470.38	43.6097	951.391
FBgn0052440	633	451.659	0.250713	1
FBgn0030846	1684.44	1502.76	0.150705	2
FBgn0003719	3359	3177.32	0.035639	1
FBgn0086673	3270.04	3088.36	0.12548	3.422
FBgn0035295	2277.73	2096.05	26.7958	496
FBgn0034397	1824.23	1642.55	5.85986	85
FBgn0267486	3650.33	3468.66	0	0
FBgn0026777	1520.08	1338.41	43.8257	518
FBgn0050391	1538	1356.32	0.250464	3
FBgn0027358	1598.49	1416.81	16.6507	208.333
FBgn0015818	1643	1461.32	71.755	926
FBtr0347035	1072	890.322	0	0
FBgn0266409	2004.76	1823.08	41.2422	663.99
FBgn0032513	1941.31	1759.63	35.2652	548
FBgn0265607	4457	4275.32	0.052972	2
FBgn0013272	4225.73	4044.05	251.082	8966.96
FBgn0266591	438	256.771	0	0
FBgn0020414	1688.05	1506.37	481.325	6403
FBgn0034659	1201	1019.32	0	0
FBgn0038132	863	681.539	0	0
FBtr0084083	1658	1476.32	1.02502	13.364
FBgn0050094	675	493.645	12.387	54
