Name	Length	EffectiveLength	TPM	NumReads
FBgn0260967	855	684.247	0	0
FBgn0261816	631	460.38	0	0
FBgn0002931	1692.31	1521.31	4.16438	53
FBgn0029672	1736.98	1565.99	18.1044	237.182
FBgn0032040	984	813.168	108.926	741
FBgn0024289	1282	1111	0.107592	1
FBgn0036887	843.774	673.034	23.2663	131
FBgn0034327	1006.56	835.64	1.85959	13
FBgn0039357	1082	911.006	9.1464	69.707
FBgn0032388	3171.32	3000.33	61.6732	1548
FBgn0046776	1541	1370.01	35.8165	410.499
FBgn0035205	3705.23	3534.23	65.1465	1926.16
FBgn0031022	1110	939.006	25.8754	203.264
FBgn0008651	1805.33	1634.34	0	0
FBgn0267522	2004	1833.01	1210.45	18561.7
FBgn0283451	5895.62	5724.63	27.0421	1295.07
FBgn0025692	1039.86	868.875	4.2648	31
FBgn0033273	1908	1737.01	5.4365	79
FBgn0052022	792.818	622.117	34.5855	180
FBgn0262167	5553.56	5382.57	10.6597	480
FBgn0004898	1088	917.006	0	0
FBgn0040798	420	249.494	0	0
FBgn0033474	2126.21	1955.22	70.9846	1161.09
FBgn0035476	1075	904.006	1.85119	14
FBgn0021768	1239.31	1068.32	64.2251	574
FBgn0039536	10195.7	10024.7	0.023848	2
FBgn0267337	4209.21	4038.21	0.000461	0.015
FBgn0265625	2491	2320.01	0	0
FBgn0031364	541	370.415	0	0
FBgn0039795	2038	1867.01	0.12805	2
FBgn0264744	1273	1102.01	2.92869	27
FBgn0029970	2581	2410.01	3.47195	70
FBgn0261674	2099.62	1928.63	20.825	336
FBgn0033061	1877	1706.01	0.700669	10
FBgn0035730	926	755.228	0	0
FBgn0052672	1213.01	1042.01	185.609	1618
FBgn0037439	2151	1980.01	44.1915	732
FBgn0054056	1303	1132.01	6.75811	64
FBgn0026160	4477.58	4306.59	37.3616	1346.06
FBgn0051373	721	550.34	0	0
FBgn0031945	1619	1448.01	0.082551	1
FBgn0051133	1532	1361.01	6.24434	71.097
FBgn0026375	6276.9	6105.9	41.7982	2135.08
FBgn0033177	2566.74	2395.74	50.7428	1017
FBgn0085240	198	29.501	4.05189	1
FBgn0267514	123	47.393	7297.25	2893.24
FBgn0035082	718.355	547.696	43.6177	199.851
FBgn0000180	3276	3105.01	0.781349	20.296
FBgn0031942	713.5	542.842	0	0
FBgn0053775	549	378.414	0	0
FBgn0262870	7171.36	7000.37	0.762294	44.642
FBgn0036014	1354	1183.01	0.202086	2
FBgn0041626	1164	993.006	0.184801	1.535
FBgn0038691	1060	889.006	0.537835	4
FBgn0032753	1344	1173.01	0.203809	2
FBgn0039396	2986	2815.01	0.12739	3
FBgn0034098	2549	2378.01	19.403	386
FBgn0035918	2483	2312.01	13.5975	263
FBgn0040799	388	217.531	0	0
FBgn0016697	883.733	712.964	126.75	756
FBgn0031920	1810.51	1639.52	0.8749	12
FBgn0038163	2404.5	2233.5	0.107038	2
FBgn0027929	1287.02	1116.03	37.9556	354.37
FBgn0003046	718	547.34	1.31035	6
FBgn0263706	7313	7142	14.9973	896.066
FBgn0003896	2945	2774.01	0	0
FBgn0030121	2348.17	2177.18	19.1759	349.265
FBgn0053241	607	436.399	0.022862	0.083
FBgn0031849	1808	1637.01	0	0
FBgn0030040	925.302	754.528	242.07	1528
FBgn0028862	3787.65	3616.66	0.165255	4.999
FBgn0030120	1300	1129.01	1.65433	15.625
FBgn0263399	598	427.4	0	0
FBgn0265262	2554.7	2383.71	5.9223	118.101
FBgn0262508	7667.25	7496.26	0.637835	39.999
FBgn0262824	537	366.418	0	0
FBgn0040907	349	178.553	66.9463	100
FBgn0085377	2190	2019.01	10.7091	180.883
FBgn0086613	5243	5072.01	19.3018	819
FBgn0050271	1811.25	1640.26	0	0
FBgn0038986	1722	1551.01	0.077069	1
FBgn0053271	490	319.458	0	0
FBgn0031769	1902.6	1731.6	57.0887	827.001
FBgn0035977	1355	1184.01	18.3075	181.339
FBgn0020261	5316.1	5145.1	11.5467	497
FBgn0029514	886.33	715.56	22.0507	132
FBgn0027795	1713	1542.01	4.34106	56
FBgn0052074	440	269.479	0	0
FBgn0035260	3877.25	3706.26	0.419277	13
FBgn0015230	1711	1540.01	0	0
FBgn0005648	1464.82	1293.82	83.3601	902.277
FBgn0010786	2556	2385.01	128.048	2554.87
FBgn0038931	1335	1164.01	0	0
FBgn0034248	476.055	305.515	98.5965	251.999
FBgn0038244	4335.21	4164.22	45.6986	1592
FBgn0053172	3205	3034.01	3.86103	98
FBgn0031284	1370	1199.01	13.6582	137
FBgn0061359	1517	1346.01	6.02851	67.883
FBgn0037203	2656.2	2485.21	0.91387	19
FBgn0033133	1121.2	950.271	1.2579	10
FBgn0028427	1674.79	1503.84	49.2022	619
FBgn0030304	2565.89	2394.9	0.153279	3.071
FBgn0034275	1998	1827.01	0.261706	4
FBgn0085451	7879.7	7708.7	34.6878	2236.99
FBgn0000542	6776.61	6605.62	2.20887	122.064
FBgn0053080	2960.39	2789.4	2.15519	50.293
FBgn0052350	2844	2673.01	5.32158	119
FBgn0030607	1855	1684.01	0.993752	14
FBgn0040467	693.73	523.08	6.62709	29
FBgn0031895	2616.76	2445.76	2.59033	53
FBgn0261854	2698.08	2527.09	38.4164	812.163
FBgn0051098	1487	1316.01	13.8064	152
FBgn0283462	975.431	804.599	0.686263	4.619
FBgn0053017	5248.29	5077.3	0.141258	6.001
FBgn0032271	1770.5	1599.51	0	0
FBgn0030623	1055	884.006	0	0
FBgn0030581	3059.58	2888.59	13.7572	332.445
FBgn0037713	1027.37	856.373	8.37495	60
FBgn0029524	531.938	361.367	11.4611	34.649
FBgn0024956	1213	1042.01	38.2004	333
FBgn0015316	958.317	787.528	1.82141	12
FBgn0031887	1513	1342.01	0.178143	2
FBgn0003042	2462	2291.01	6.4846	124.284
FBgn0003410	3036.51	2865.52	22.4009	536.999
FBgn0034058	956	785.21	28.0108	184
FBgn0259707	1001	830.006	1.15213	8
FBgn0039438	807	636.292	0	0
FBgn0034744	774.366	603.681	161.178	813.992
FBgn0037445	5080.94	4909.95	24.2724	997
FBgn0031409	764	593.32	0.201467	1
FBgn0285926	5078.3	4907.3	92.1853	3784.52
FBgn0030449	751	580.324	0.617937	3
FBgn0003701	4404.84	4233.85	11.5428	408.839
FBgn0037170	1794	1623.01	0.442075	6.002
FBgn0037063	1104.87	933.873	50.5595	395
FBgn0039723	1220.74	1049.75	0.11387	1
FBgn0052669	2385	2214.01	0.922577	17.088
FBgn0259179	1773.5	1602.51	0	0
FBgn0053964	2245	2074.01	3.97679	69
FBgn0262576	897	726.23	3.78571	23
FBgn0039966	1060.2	889.204	10.4854	78
FBgn0051769	1086	915.006	6.27063	48
FBgn0035942	3183.51	3012.52	4.04729	102
FBgn0029157	4592.13	4421.14	22.576	835
FBgn0034486	753	582.324	0	0
FBgn0040064	1391	1220.01	117.672	1201
FBgn0031074	713	542.343	2.43318	11.04
FBgn0015808	1883	1712.01	43.9614	629.626
FBgn0051267	921	750.229	0.318662	2
FBgn0038049	1355	1184.01	51.7913	513
FBgn0003071	3268.43	3097.44	43.4154	1125
FBgn0002565	2387.06	2216.06	0.05394	1
FBgn0262026	2131	1960.01	80.9503	1327.34
FBgn0034230	2840.02	2669.02	40.2997	899.83
FBgn0004698	3423.75	3252.76	65.6785	1787.23
FBgn0000071	1549.06	1378.07	7.28623	84
FBgn0024973	2425	2254.01	31.7132	598
FBgn0261806	791	620.299	0	0
FBgn0032076	1657.04	1486.04	6.75682	84
FBgn0033541	869.984	699.224	2.22239	13
FBgn0262566	897	726.23	0	0
FBgn0032664	1553	1382.01	0	0
FBgn0030262	687.055	516.408	5.32388	23
FBgn0003721	2184.5	2013.51	147.466	2484
FBgn0033955	2810	2639.01	0	0
FBgn0260430	1394.52	1223.53	0.097697	1
FBgn0000667	3477.26	3306.26	44.1906	1222.29
FBgn0263596	225	54.635	0	0
FBgn0053127	991	820.158	0.437237	3
FBgn0052278	845	674.26	34.2156	193
FBgn0051921	2426	2255.01	0.053009	1
FBgn0003683	1469	1298.01	0	0
FBgn0035944	1024.59	853.617	80.6591	576
FBgn0085201	440.5	269.989	0	0
FBgn0037065	1575.48	1404.48	0.425548	5.001
FBgn0043456	2513.03	2342.04	138.774	2719
FBgn0024975	1804	1633.01	9.89972	135.244
FBgn0032723	6187.39	6016.39	5.62269	283
FBgn0037307	991	820.158	0.291492	2
FBgn0264739	544	373.414	0	0
FBgn0016122	2403.96	2232.96	11.6943	218.456
FBgn0023143	4343	4172.01	174.288	6083
FBgn0050104	2020.05	1849.06	1.09898	17
FBgn0263233	478.5	307.964	0	0
FBgn0030408	1544	1373.01	0.087061	1
FBgn0036342	469.947	299.414	48.7077	122.004
FBgn0035722	924	753.228	45.3585	285.819
FBgn0027558	2884	2713.01	37.6271	854
FBgn0001291	1525.86	1354.86	77.1098	874
FBgn0003747	1490	1319.01	0.362499	4
FBgn0036022	910	739.229	0.808509	5
FBgn0259998	1085	914.101	0	0
FBgn0035321	1408.93	1237.93	93.5664	968.999
FBgn0040777	2120.98	1949.99	254.396	4150
FBgn0033367	2280	2109.01	391.486	6907.17
FBgn0040028	1921.32	1750.32	0.287091	4.203
FBgn0261529	4826	4655.01	0.102715	4
FBgn0032031	1230	1059.01	21.2204	188
FBgn0039040	1076	905.006	0	0
FBgn0053199	1092.57	921.575	44.7866	345.291
FBgn0085395	3905.86	3734.87	2.59241	81
FBgn0051213	5979.49	5808.5	0.205793	10
FBgn0050085	4605	4434.01	53.5667	1987
FBgn0052713	734.235	563.568	0.422077	1.99
FBgn0037465	1796	1625.01	24.2746	330
FBgn0051793	4460.1	4289.1	8.86133	317.959
FBgn0032304	1263	1092.01	0	0
FBgn0037081	2278.49	2107.5	28.2679	498.388
FBgn0039474	1083	912.006	0.131068	1
FBgn0010399	4170	3999.01	0.029891	1
FBgn0010339	1304	1133.01	58.9757	559
FBgn0260968	508	337.444	0	0
FBgn0014073	5236	5065.01	0.0708	3
FBgn0035315	772.065	601.314	0.198788	1
FBgn0031737	997.31	826.441	1.01246	7
FBgn0085810	1091	920.006	1.15916	8.922
FBgn0029976	4541.26	4370.27	48.2486	1764
FBgn0000038	1639	1468.14	0	0
FBgn0041147	2408	2237.01	4.48855	84
FBgn0033221	585	414.403	2.59605	9
FBgn0043796	2018	1847.01	17.7975	275
FBgn0030367	1523	1352.01	5.12794	58
FBgn0039788	1445	1274.01	0.750606	8
FBgn0035769	2892	2721.01	25.8435	588.284
FBgn0033773	1340	1169.01	0.204506	2
FBgn0029769	2452.5	2281.51	0	0
FBgn0001235	4129.59	3958.6	0.090588	3
FBgn0085245	1590	1419.01	0.168477	2
FBgn0039676	1719	1548.01	0	0
FBgn0037613	810.115	639.479	24.4516	130.809
FBgn0061196	1200	1029.01	6.27292	54
FBgn0053721	546	375.414	0	0
FBgn0033427	2372.02	2201.03	6.85434	126.211
FBgn0042105	1434	1263.01	0	0
FBgn0264694	946	775.222	102.693	666
FBgn0039004	3742	3571.01	16.8038	502
FBgn0020224	3059.15	2888.16	27.3962	661.938
FBgn0027581	3745	3574.01	7.24878	216.734
FBgn0036356	1078.97	907.977	12.375	94
FBgn0030680	4350	4179.01	10.6119	371
FBgn0031304	2701	2530.01	64.2555	1360
FBgn0284245	2022.74	1851.74	10100.1	156464
FBgn0038659	3603.41	3432.42	20.8016	597.315
FBgn0266454	310	139.567	0	0
FBgn0050274	2879	2708.01	0	0
FBgn0266418	5261.47	5090.47	9.60681	409.112
FBgn0002887	3865.88	3694.88	13.6199	421
FBgn0033578	1472.41	1301.42	0.367398	4
FBgn0052487	1040	869.006	0	0
FBgn0040765	3561.06	3390.07	31.6706	898.195
FBgn0034403	1077	906.006	5.93711	45
FBgn0032117	1479.34	1308.35	6.66951	73
FBgn0261616	740	569.327	0.629873	3
FBgn0027101	3439.41	3268.41	10.6426	291
FBgn0038799	1907	1736.01	0	0
FBgn0250903	1042.94	872.248	49.6982	362.65
FBgn0051015	1949	1778.01	0	0
FBgn0017418	2947.48	2776.49	30.9247	718.302
FBgn0037549	2375	2204.01	85.5436	1577.27
FBgn0052380	2591	2420.01	37.5397	760
FBgn0039537	1492	1321.01	53.9306	596
FBgn0035751	1257	1086.01	7.2645	66
FBgn0035139	761	590.321	0.202491	1
FBgn0036397	2264.78	2093.78	8.7919	154
FBgn0261797	14217.4	14046.4	46.558	5471
FBgn0039380	2344.33	2173.41	0	0
FBgn0051174	719.28	548.62	0.653647	3
FBgn0041621	1158	987.006	1.08997	9
FBgn0053179	3249	3078.01	0.038835	1
FBgn0261793	7654.26	7483.27	21.833	1366.82
FBgn0037856	3180	3009.01	12.0766	304
FBgn0032894	1354	1183.01	0	0
FBgn0259958	571	400.406	0	0
FBgn0053881	413	242.5	10.5204	21.343
FBgn0034313	3491	3320.01	21.9572	609.847
FBgn0032378	2211.11	2040.12	80.0953	1367
FBgn0039439	840	669.266	0	0
FBgn0032042	2865.3	2694.3	14.4632	326
FBgn0000278	425	254.49	14.0911	30
FBgn0000246	2612.08	2441.09	3.81949	78
FBgn0033539	2503	2332.01	32.6515	637
FBgn0000639	3422.71	3251.72	0.07352	2
FBgn0260855	1743.88	1572.88	31.7668	418
FBgn0032719	2402.29	2231.29	1.23215	23
FBgn0040354	1348.48	1177.48	0.269066	2.65
FBgn0052371	1084	913.006	0	0
FBgn0037548	1879	1708.01	6.29864	90
FBgn0036290	1124.73	953.735	101.896	812.999
FBgn0036377	2637	2466.01	0.048473	1
FBgn0020637	543	372.415	0	0
FBgn0034867	436	265.482	0	0
FBgn0036646	2100	1929.01	10.387	167.621
FBgn0260659	1727.32	1556.32	24.3475	317.001
FBgn0283657	5105.38	4934.39	57.323	2366.29
FBgn0266431	493	322.456	1.4828	4
FBgn0033926	2371	2200.01	357.451	6578.81
FBgn0034480	1325	1154.01	0	0
FBgn0035827	821	650.278	27.9408	152
FBgn0033716	1251.46	1080.47	20.9095	189
FBgn0026086	2783.58	2612.59	27.9706	611.336
FBgn0036257	2200.43	2029.43	48.2984	820
FBgn0261507	519	348.437	0.343059	1
FBgn0053643	537	366.418	1.3049	4
FBgn0036382	587.673	417.073	6.30527	22
FBgn0033028	2639.7	2468.71	52.584	1086
FBgn0030998	2332.39	2161.4	0.276522	5
FBgn0038919	1800	1629.01	0	0
FBgn0036746	4395.02	4224.03	33.288	1176.31
FBgn0034887	1206	1035.01	3.81123	33
FBgn0015576	2646	2475.01	7.19621	149
FBgn0263132	10784.7	10613.7	0.312201	27.721
FBgn0031800	1522.84	1351.84	0.265271	3
FBgn0005638	2679.23	2508.24	0.04862	1.021
FBgn0036340	3862	3691.01	38.992	1204
FBgn0042199	458	287.471	0	0
FBgn0264703	1641	1470.01	1.95158	24
FBgn0011760	1511.08	1340.08	312.816	3506.92
FBgn0050411	1237	1066.01	0	0
FBgn0085220	479.122	308.587	53.4559	138
FBgn0263850	1239	1068.01	0	0
FBgn0033886	1414.47	1243.48	108.818	1132
FBgn0002440	2306.27	2135.28	1.1756	21
FBgn0042106	1286.28	1115.29	3.00099	28
FBgn0040212	3498.6	3327.6	12.7164	354
FBgn0001280	674.725	504.083	90.1105	379.999
FBgn0004066	1176	1005.01	254.649	2141
FBgn0052982	2979.06	2808.07	39.1194	918.979
FBgn0029167	11754.9	11583.9	39.4394	3822
FBgn0004593	420	249.494	0	0
FBgn0031604	1863	1692.01	60.183	851.887
FBgn0266124	697	526.35	36.3362	160
FBgn0052320	2591	2420.01	0.148183	3
FBgn0033777	1102.01	931.07	71.2532	555
FBgn0036194	1731.23	1560.23	61.6737	805
FBgn0036160	1395	1224.01	0.292976	3
FBgn0031030	3668.43	3497.44	116.273	3402
FBgn0032260	1555	1384.01	0.711751	8.241
FBgn0045862	2770.26	2599.27	36.1774	786.675
FBgn0051220	1421	1250.01	0	0
FBgn0032666	3266.44	3095.45	0.424779	11
FBgn0085214	450	279.475	0	0
FBgn0261385	4171.49	4000.5	94.5402	3164
FBgn0266696	4541.91	4370.91	129.535	4736.57
FBgn0035866	1339	1168.01	19.8541	194
FBgn0040950	1670	1499.01	0.159485	2
FBgn0004516	3139.04	2968.04	0.080548	2
FBgn0051989	3987.26	3816.26	12.4037	396
FBgn0260758	1332	1161.01	0.92662	9
FBgn0033184	1711	1540.01	19.4049	250
FBgn0036165	5649.41	5478.42	6.21847	285
FBgn0036286	1715.76	1544.77	36.1366	467
FBgn0030815	4356	4185.01	0.095532	3.345
FBgn0002531	555.343	384.749	1.85139	5.959
FBgn0038458	494	323.455	0	0
FBgn0034438	3031.76	2860.76	1.16352	27.846
FBgn0031053	2508.62	2337.63	14.1791	277.287
FBgn0040384	1697.8	1526.8	15.0318	192
FBgn0024251	3383.34	3212.35	13.7325	369.043
FBgn0035106	11227.8	11056.8	22.3462	2067
FBgn0030339	1601.27	1430.27	0.083575	1
FBgn0030731	2210.69	2039.69	61.1242	1043
FBgn0044048	478	307.465	0	0
FBgn0034727	1440	1269.01	34.5697	367
FBgn0032518	790.832	620.132	3903.46	20250.7
FBgn0261562	1486.29	1315.3	25.8099	284
FBgn0052409	1231	1060.01	66.1251	586.382
FBgn0032818	1254	1083.01	29.2488	265
FBgn0034122	1551	1380.16	0	0
FBgn0032884	1092	921.006	103.938	800.838
FBgn0035868	1365	1194.01	6.20696	62
FBgn0037001	1483.75	1312.76	135.765	1491
FBgn0085482	705	534.349	0.223701	1
FBgn0259966	538	367.417	0	0
FBgn0034457	1704	1533.01	0	0
FBgn0052699	3378	3207.01	33.732	905
FBgn0031836	1976.57	1805.57	47.8649	723
FBgn0035014	837	666.268	0	0
FBgn0052649	2280	2109.01	31.343	553
FBgn0085274	560	389.409	0	0
FBgn0027791	1634	1463.01	53.5167	655
FBgn0260000	1006	835.006	1.14606	8.006
FBgn0031384	3729.73	3558.73	2.04894	60.999
FBgn0040899	372.022	201.565	110.897	187
FBgn0011270	1085	914.006	0.131322	1.004
FBgn0035426	944.477	773.697	0.000832	0.006
FBgn0027844	1456	1285.01	4.17571	44.889
FBgn0038474	729	558.335	35.5391	166
FBgn0050409	887.954	717.19	0.50456	3.028
FBgn0037177	650	479.361	0	0
FBgn0034277	2200.86	2029.87	227.013	3855
FBgn0040487	627	456.384	0	0
FBgn0031657	1153	982.006	27.2664	224
FBgn0011260	3517.46	3346.46	1.89314	52.999
FBgn0028734	3034.43	2863.43	101.107	2422
FBgn0037433	778	607.314	3.9365	20
FBgn0052462	1243	1072.01	0.223011	2
FBgn0042102	1567	1396.01	0.256878	3
FBgn0035021	1917.32	1746.33	14.2374	208
FBgn0053668	616	445.395	0	0
FBgn0044051	631	460.38	0	0
FBgn0032286	2939.5	2768.51	0	0
FBgn0031716	2148	1977.01	0	0
FBgn0030467	1419.32	1248.33	53.0487	554
FBgn0029661	1514.12	1343.12	3.29291	37
FBgn0028867	1209	1038.01	0	0
FBgn0031497	1771.91	1600.92	184.82	2475.28
FBgn0263198	2557.15	2386.16	58.01	1158
FBgn0034490	1654.36	1483.37	0.805831	10
FBgn0040360	1413	1242.01	0	0
FBgn0051099	1401	1230.01	0	0
FBgn0033464	1864.5	1693.5	0.141168	2
FBgn0032370	680	509.358	0	0
FBgn0034572	2998	2827.01	18.7314	443
FBgn0039225	2958.18	2787.19	0.088624	2.067
FBgn0030029	948	777.219	0.623776	4.056
FBgn0263109	7712	7541.01	0.079256	5
FBgn0034082	1449	1278.01	0.374129	4
FBgn0033781	687.714	517.067	29.8134	128.963
FBgn0036141	2491.29	2320.3	43.0167	835
FBgn0038134	1147	976.006	0	0
FBgn0011591	1959	1788.01	3.07526	46
FBgn0035823	1020	849.006	0.281587	2
FBgn0013679	939	768.225	4.51235	29
FBgn0053503	1812	1641.01	20.9798	288.017
FBgn0082582	2645.65	2474.65	41.686	862.999
FBgn0010173	2135	1964.01	129.942	2135
FBgn0040942	1031	860.006	25.0187	180
FBgn0029838	1217.95	1046.96	0.114173	1
FBgn0011569	2953	2782.01	0	0
FBgn0037664	1925.26	1754.27	0.340697	5
FBgn0010197	3780	3609.01	0	0
FBgn0052594	3221.6	3050.61	71.7849	1832
FBgn0003654	2776.81	2605.81	67.8372	1478.82
FBgn0037344	8234.71	8063.72	37.7265	2545.01
FBgn0052225	1293	1122.01	0.639219	6
FBgn0040514	532	361.42	0.801055	2.422
FBgn0037643	1872.3	1701.31	134.479	1914
FBgn0032123	5356.53	5185.53	6.22392	270
FBgn0000618	503	332.448	41.929	116.612
FBgn0035626	1152	981.006	10.6009	87
FBgn0034861	972.882	802.054	0.447108	3
FBgn0262364	584	413.403	1.44574	5
FBgn0040010	2142.59	1971.59	59.0449	973.882
FBgn0039337	743	572.327	23.8097	114
FBgn0039186	2670.15	2499.16	59.7396	1249
FBgn0263392	9882.73	9711.73	42.7116	3470.16
FBgn0033523	593.292	422.693	23.7546	84
FBgn0037105	3136	2965.01	6.73263	167
FBgn0036741	3925.88	3754.89	23.7166	745
FBgn0039411	3780.91	3609.92	0.198677	6
FBgn0016756	5433.77	5262.78	8.9263	393
FBgn0032601	1663.6	1492.61	16.6576	208
FBgn0051956	2473.54	2302.55	0.207656	4
FBgn0030087	4874.49	4703.5	45.7452	1800
FBgn0003140	1128.5	957.506	0	0
FBgn0034936	1203.74	1032.75	69.2151	598
FBgn0015568	2123	1952.01	7.77707	127
FBgn0053838	493	322.456	0.025488	0.069
FBgn0037705	4655.37	4484.38	8.87466	332.935
FBgn0028537	384.144	213.679	0.559413	1
FBgn0031251	4362.09	4191.1	0.142605	5
FBgn0053339	1018	847.006	0	0
FBgn0265623	6491.46	6320.46	13.5294	715.377
FBgn0040786	389	218.53	10.0363	18.348
FBgn0035665	875	704.234	0.339474	2
FBgn0050048	4128	3957.01	0	0
FBgn0034877	519.582	349.024	329.126	961
FBgn0032471	4007	3836.01	0.155806	5
FBgn0033917	1774	1603.01	1.19311	16
FBgn0050414	1069.55	898.589	5.32099	40
FBgn0036801	4066.46	3895.47	0.9832	32.041
FBgn0004598	5569.88	5398.89	59.4253	2684
FBgn0051223	1270	1099.01	13.8133	127
FBgn0267430	6490	6319.01	0	0
FBgn0033579	2033.57	1862.57	0.44924	7
FBgn0033048	2355.98	2184.98	0.164122	3
FBgn0028360	3069.18	2898.18	14.2707	346
FBgn0030891	2658	2487.01	20.2348	421
FBgn0041627	2304	2133.01	18.4933	330
FBgn0028325	1744.96	1573.96	165.2	2175.26
FBgn0036934	3706.12	3535.13	0.067627	2
FBgn0034903	4802.42	4631.43	0.20726	8.031
FBgn0024943	4089	3918.01	0.61062	20.014
FBgn0052647	3045.33	2874.34	0.207933	5
FBgn0264081	1112	941.006	0.254057	2
FBgn0000152	2575	2404.01	17.1201	344.308
FBgn0029941	3609.02	3438.02	63.4871	1826
FBgn0051609	555	384.411	0	0
FBgn0002778	2277.24	2106.25	52.3258	921.999
FBgn0032415	938.96	768.185	0.155607	1
FBgn0036249	1101.67	930.675	13.8714	108
FBgn0023528	2641.69	2470.7	42.1954	872.149
FBgn0038100	1321.45	1150.46	80.6277	776
FBgn0035753	720.495	549.835	3416.45	15715
FBgn0053056	1504.93	1333.93	27.7268	309.413
FBgn0260226	392	221.517	0	0
FBgn0035915	2121	1950.01	0.018184	0.297
FBgn0261358	637	466.374	0	0
FBgn0032393	1533	1362.01	69.7729	795.009
FBgn0036153	1523	1352.01	1.4146	16
FBgn0038927	2012	1841.01	42.5934	656
FBgn0033644	1695	1524.01	0.56319	7.18
FBgn0027570	2860.57	2689.57	1.15554	26
FBgn0045442	1467	1296.01	0	0
FBgn0034839	528	357.424	0	0
FBgn0033677	1182.73	1011.74	10.9828	92.959
FBgn0034665	1194	1023.01	0	0
FBgn0037827	1104	933.006	0	0
FBgn0031561	359.051	188.599	1.9014	3
FBgn0005671	2169.93	1998.93	190.939	3193
FBgn0036697	2034.61	1863.61	22.8984	357
FBgn0030928	822	651.276	3.12016	17
FBgn0036406	652	481.367	14.4028	58
FBgn0038611	3341	3170.01	0	0
FBgn0035233	1092.77	921.772	19.1823	147.921
FBgn0263755	2386	2215.01	8.65792	160.433
FBgn0026582	1347	1176.01	27.6473	272
FBgn0038143	2471.55	2300.55	0.571549	11
FBgn0033987	4165.23	3994.24	0.837948	28
FBgn0037421	1454	1283.01	0	0
FBgn0030975	1917.95	1746.95	0.069766	1.019
FBgn0027494	604	433.399	0.275821	1
FBgn0262103	5729.31	5558.31	24.8882	1157.29
FBgn0039240	4275.94	4104.95	22.3639	768.001
FBgn0067903	288.772	118.352	2.01998	2
FBgn0053213	1279	1108.01	15.5962	144.567
FBgn0262478	795	624.298	0	0
FBgn0005631	6450.46	6279.46	20.9203	1099
FBgn0033494	2943.84	2772.85	4.09536	95.001
FBgn0028913	682.5	511.855	0	0
FBgn0045035	8416	8245.01	24.8348	1713
FBgn0013732	3069.6	2898.6	2.80423	68
FBgn0030511	1608	1437.01	10.3636	124.588
FBgn0061197	2993.25	2822.26	0	0
FBgn0031267	1232	1061.01	44.276	393
FBgn0029002	1105.95	934.956	100.737	787.929
FBgn0033316	2287	2116.01	17.3426	307
FBgn0053771	537	366.418	0	0
FBgn0267042	646	475.369	0.076437	0.304
FBgn0025336	1399.86	1228.86	33.4618	344
FBgn0041171	5312.56	5141.56	43.0564	1851.99
FBgn0002552	3654	3483.01	30.9175	900.875
FBgn0037205	3559	3388.01	12.4192	352
FBgn0086683	1334.24	1163.25	72.1373	702
FBgn0039117	4038.59	3867.59	9.08276	293.877
FBgn0003116	1638	1467.01	7.92618	97.275
FBgn0030890	3180.35	3009.35	28.1225	708
FBgn0053225	984.982	814.146	5.43242	37
FBgn0010215	3008.32	2837.33	39.6888	942.069
FBgn0261845	3878	3707.01	0.352648	10.936
FBgn0039178	2887	2716.01	0.176045	4
FBgn0037244	1178	1007.01	32.9592	277.661
FBgn0039768	2203	2032.01	0	0
FBgn0039472	1052	881.006	0	0
FBgn0001086	1996	1825.01	48.4915	740.349
FBgn0039450	1496.71	1325.71	87.8219	974
FBgn0036173	569.174	398.574	84.2863	281.042
FBgn0259236	1541.62	1370.63	0.697693	8
FBgn0027889	1978.13	1807.14	54.3058	821
FBgn0038584	1999	1828.01	16.2096	247.888
FBgn0038509	513	342.439	0	0
FBgn0032524	1335	1164.01	17.0469	166
FBgn0036799	727	556.336	0	0
FBgn0028662	1351.97	1180.97	178.952	1768
FBgn0052666	4231.57	4060.58	41.0297	1393.77
FBgn0029706	3785	3614.01	27.1218	820
FBgn0036479	2188	2017.01	0.118527	2
FBgn0038452	1660	1489.01	0.080278	1
FBgn0033507	1031	860.006	36.8331	265
FBgn0025776	1126	955.006	7e-05	0.001
FBgn0000482	3161	2990.01	34.3811	860
FBgn0000426	467	296.469	189.502	470
FBgn0029003	2082	1911.01	0	0
FBgn0021874	1584	1413.01	30.6237	362
FBgn0267900	1030	859.006	0.0011	0.008
FBgn0038486	2170	1999.01	0	0
FBgn0026206	5969.83	5798.84	32.4621	1574.8
FBgn0045497	1170	999.006	0	0
FBgn0033883	1246.63	1075.63	26.6109	239.459
FBgn0001180	3253.64	3082.65	0.429391	11.074
FBgn0083981	4823.48	4652.48	0.199068	7.748
FBgn0263986	2619	2448.01	0.244147	5
FBgn0031375	3051	2880.01	0.041505	1
FBgn0037783	708	537.347	0	0
FBgn0033948	1417	1246.01	8.73001	91
FBgn0033600	744	573.326	0	0
FBgn0023076	3674.11	3503.12	0.001626	0.049
FBgn0035900	2042	1871.01	9.77485	153
FBgn0035379	1996	1825.01	0	0
FBgn0265959	4231.4	4060.41	0.02944	1
FBgn0041092	8087.73	7916.73	64.4789	4270.41
FBgn0050103	2022	1851.01	0	0
FBgn0035164	911.112	740.341	41.4949	257
FBgn0003261	2809.62	2638.63	535.512	11821
FBgn0261705	3453	3282.01	0	0
FBgn0025641	5263.33	5092.34	10.7508	458
