Name	Length	EffectiveLength	TPM	NumReads
FBgn0261461	3710.52	3536.95	62.8905	1710.43
FBgn0030778	1923.07	1749.51	0.223004	3
FBgn0263208	223	50.109	4.82003	1.857
FBgn0032889	1281.34	1107.77	292.197	2488.95
FBgn0034996	1882	1708.44	0	0
FBgn0039053	1291	1117.44	0.128893	1.107
FBgn0040319	3418.61	3245.04	48.2905	1204.96
FBgn0262827	531	357.79	0	0
FBgn0029504	5600.72	5427.16	15.1592	632.618
FBgn0025454	2067.44	1893.87	0.412013	6
FBgn0031301	3266	3092.44	0.126163	3
FBgn0036787	1029	855.436	0	0
FBgn0063649	2873.65	2700.09	11.9052	247.177
FBgn0284081	464	290.837	0.000222	0
FBgn0051064	2795.36	2621.8	32.5398	656.001
FBgn0022160	2457.42	2283.85	40.8852	718
FBgn0036195	1883	1709.43	0.076078	1
FBgn0040106	904	730.616	0	0
FBgn0035198	1536	1362.44	0.030463	0.319
FBgn0035085	1361	1187.44	14.5121	132.505
FBgn0052656	4865	4691.44	0.083162	3
FBgn0030763	1406	1232.44	0.211045	2
FBgn0037960	1949.68	1776.12	15.5229	212
FBgn0034869	1052	878.436	0	0
FBtr0113686	2779	2605.44	1.85936	37.251
FBgn0085322	448.441	275.287	10.4363	22.092
FBgn0034511	515	341.805	0	0
FBgn0028554	1707.66	1534.1	87.6522	1033.96
FBgn0041232	1116	942.436	0	0
FBgn0035907	954	780.605	9.32968	56
FBgn0037131	890	716.619	0.544431	3
FBgn0033226	1797.29	1623.72	76.5696	956.001
FBgn0034176	1547	1373.44	103.685	1095
FBgn0052532	4489.88	4316.32	1.05249	34.932
FBgn0085308	689.5	516.214	0	0
FBgn0031732	1957	1783.44	0	0
FBgn0036782	2023	1849.44	0.210956	3
FBgn0261019	2089	1915.44	24.5103	361
FBgn0046323	2745	2571.44	0	0
FBgn0033515	2982	2808.44	0	0
FBgn0050077	675	501.719	26.4393	102
FBgn0001624	4900.46	4726.89	109.936	3995.81
FBgn0263030	1197.5	1023.95	3.55145	27.962
FBgn0010217	1691.67	1518.11	426.615	4980
FBgn0037227	1067	893.436	0.873369	6
FBgn0061435	568	394.781	0	0
FBgn0051445	3078.1	2904.54	1.74621	39
FBgn0040153	2312.19	2138.62	4.83452	79.501
FBgn0037734	3679	3505.44	23.0388	621
FBgn0038532	5200.61	5027.04	7.45387	288.128
FBgn0032434	1547.02	1373.45	0.094688	1
FBgn0038861	1038	864.436	13.2391	88
FBgn0037341	1421.93	1248.37	17.7099	170
FBgn0033303	1024.45	850.915	0.305671	2
FBgn0036080	1176	1002.44	0	0
FBgn0037396	1268	1094.44	0	0
FBgn0037477	513	339.805	0	0
FBgn0035132	2463.68	2290.12	48.4965	854
FBgn0030102	2216.61	2043.05	0.063655	1
FBgn0036602	571	397.779	0.32694	1
FBgn0038665	463.103	289.94	0.448541	1
FBgn0030611	602	428.77	28.8144	95
FBgn0039451	3738.82	3565.26	47.1282	1292
FBgn0051999	3051.71	2878.14	32.2948	714.718
FBgn0032600	2422.21	2248.64	66.8369	1155.65
FBgn0031545	2379	2205.44	0.379177	6.43
FBgn0262818	601	427.77	44.3867	146
FBgn0000479	3979.23	3805.67	22.1792	649.032
FBgn0032649	2787	2613.44	0.049762	1
FBgn0052626	2866.47	2692.91	80.2637	1662
FBgn0033989	1834	1660.44	25.0633	320
FBgn0033978	1761	1587.44	10.6653	130.185
FBgn0030088	1101	927.436	17.6684	126
FBgn0003416	5678	5504.44	19.3736	820
FBgn0038449	1674	1500.44	0	0
FBgn0034418	2513.04	2339.48	47.4732	853.999
FBgn0031233	2956	2782.43	9.06749	194.001
FBgn0053543	2777	2603.44	0.199813	4
FBgn0030346	1481	1307.44	13.2294	133
FBgn0044030	479.091	305.916	54.5108	128.225
FBgn0030954	2230	2056.44	1.45453	23
FBgn0266719	3630.42	3456.86	14.2207	378
FBgn0037165	992	818.564	0	0
FBgn0051524	1689.5	1515.94	0	0
FBgn0001281	569	395.779	0	0
FBgn0264301	836	662.647	0	0
FBgn0052499	1934	1760.44	0.664863	9
FBgn0029915	736.816	563.514	68.0813	295
FBgn0028412	1310.33	1136.77	0	0
FBgn0036824	1585	1411.44	171.47	1860.97
FBgn0050410	1024.57	851.006	149.953	981.249
FBgn0085236	526	352.795	0.374339	1.015
FBgn0031589	2619.56	2446	65.7118	1235.92
FBgn0038815	2907	2733.44	7.4715	157.039
FBgn0264090	5022.91	4849.35	0.348634	13
FBgn0040078	1659	1485.44	60.8472	695
FBgn0038302	682	508.715	67.49	264
FBgn0039321	1479.12	1305.55	6.47483	65
FBgn0032870	1477	1303.44	37.7148	378
FBgn0002962	2334.52	2160.96	0.541634	9
FBgn0284256	4457	4283.44	67.098	2210
FBgn0083141	1215.98	1042.41	0.124759	1
FBgn0039464	1544.12	1370.56	92.6111	976
FBgn0064225	1030.09	856.529	11028.6	72636
FBgn0039059	810	636.66	4.90245	24
FBgn0011335	1513	1339.44	16.5665	170.625
FBgn0028699	2194.33	2020.77	0	0
FBgn0036662	1928.42	1754.85	20.0093	270
FBgn0032474	1562.95	1389.38	24.1499	258.004
FBgn0030306	847.028	673.667	146.716	760
FBgn0032385	691	517.721	0	0
FBgn0045501	1185	1011.44	0	0
FBgn0259192	3206	3032.44	0	0
FBgn0034601	821	647.659	0	0
FBgn0003076	1843	1669.44	109.139	1401
FBgn0029785	553.441	380.23	6074.79	17761
FBgn0260660	4111.14	3937.58	0.319046	9.662
FBgn0262843	455	281.841	0	0
FBgn0260450	2687	2513.44	33.8392	654
FBgn0004878	2987.84	2814.28	0.092985	2.012
FBgn0033554	543	369.787	8.44052	24
FBgn0004171	1066	892.436	0.145725	1
FBgn0040732	931.5	758.099	0	0
FBgn0039799	1303.24	1129.68	0.575606	5
FBgn0036487	1862	1688.44	54.4404	706.799
FBgn0036896	3837	3663.43	10.4723	295.001
FBgn0262170	340	166.93	0	0
FBgn0038150	1319	1145.44	0	0
FBgn0005696	2066	1892.44	36.6969	534
FBgn0027620	5079	4905.44	33.6396	1268.87
FBgn0025878	1977	1803.44	0	0
FBgn0262721	532	358.79	0	0
FBgn0045485	1173	999.436	0	0
FBgn0085477	1052	878.436	0	0
FBgn0039777	913	739.614	0	0
FBgn0033463	3799.13	3625.57	45.0487	1255.88
FBgn0036831	1325	1151.44	0	0
FBgn0030057	1166.96	993.396	34.8232	266
FBgn0002937	2164	1990.44	0	0
FBgn0263080	405.5	232.377	0	0
FBgn0026439	2925.63	2752.07	8.0334	170
FBgn0037850	1116	942.436	44.7098	324
FBgn0038447	2200	2026.44	0	0
FBgn0031296	1313.79	1140.23	1.71084	15
FBgn0002609	1305	1131.44	1.70288	14.815
FBgn0034527	1945.06	1771.49	26.6488	363
FBgn0040784	466	292.837	6.21745	14
FBgn0035140	1099.06	925.495	19.8132	141
FBgn0033038	2226	2052.44	35.8638	566
FBgn0051081	1059	885.436	0	0
FBgn0035323	636	462.732	56.7717	202
FBgn0040357	819	645.659	0.402844	2
FBgn0031155	1258.31	1084.74	1.07901	9
FBgn0085312	567	393.781	0.330259	1
FBgn0038435	2300.58	2127.02	2.3235	38.001
FBgn0039859	738.258	564.955	9.34359	40.589
FBgn0034606	4606.2	4432.63	0.176414	6.013
FBgn0023545	1203	1029.44	109.403	866
FBgn0034629	2252	2078.44	2.8157	45
FBgn0051414	2166.93	1993.37	0.130482	2
FBgn0016034	1835.06	1661.49	23.8909	305.225
FBgn0035585	635	461.733	0	0
FBgn0063923	591.446	418.212	24.0493	77.337
FBgn0085334	300	126.948	20.4886	20
FBgn0261994	691	517.714	0	0
FBgn0034415	641	467.73	0	0
FBgn0040992	995.847	822.434	0.474384	3.001
FBgn0033137	2439.4	2265.88	0.885114	15.421
FBgn0250815	904	730.616	0.534001	3
FBgn0052457	620.145	446.898	0.873016	3
FBgn0035798	4934.8	4761.24	0	0
FBgn0031468	1884	1710.44	0.152066	2
FBgn0035453	1111	937.436	0.138729	1
FBgn0038957	1285.89	1112.33	2.91981	24.973
FBgn0029092	2460.91	2287.35	262.164	4611
FBgn0264753	2836.21	2662.64	0.537267	11
FBgn0032476	1829	1655.44	42.0292	535
FBgn0033081	939.357	765.968	125.98	742
FBgn0034499	1259	1085.44	0.119813	1
FBgn0037293	1853	1679.44	36.0855	466
FBgn0029501	2455	2281.44	0	0
FBgn0037655	2439.74	2266.18	85.1051	1482.99
FBgn0266615	310	136.942	0	0
FBgn0000120	1706	1532.44	0	0
FBgn0032703	843	669.639	25.8298	133
FBgn0000043	1626	1452.44	2666.65	29782
FBgn0032090	1107.67	934.183	0.139213	1
FBgn0039696	3158	2984.44	26.4008	605.855
FBgn0051477	440.228	267.079	15.5819	32.001
FBgn0052683	5005.49	4831.93	0.026958	1.002
FBgn0002571	1795	1621.44	0.160413	2
FBgn0039288	937	763.612	0	0
FBgn0259950	482	308.828	0	0
FBgn0052791	5328.93	5155.37	2.26347	89.728
FBgn0260995	993	819.563	2.38023	15
FBgn0051715	579.828	406.605	45.4178	142
FBgn0036183	1308	1134.44	0	0
FBgn0050069	12808	12634.4	11.9197	1158
FBgn0263490	6966.18	6792.62	25.0551	1308.65
FBgn0003483	4678	4504.44	15.1575	525
FBgn0031663	769	595.685	87.6649	401.543
FBgn0086690	6277.71	6104.15	54.9798	2580.59
FBgn0038755	2718.39	2544.83	7.86996	154
FBgn0085320	267	93.974	0	0
FBgn0033356	1474.69	1301.12	55.9302	559.571
FBgn0032218	2269.35	2095.79	13.2916	214.197
FBgn0032957	5284.73	5111.17	19.0953	750.476
FBgn0050486	859	685.626	0	0
FBgn0033055	2083.47	1909.91	41.1957	605
FBgn0000358	651	477.723	0	0
FBgn0050268	3761	3587.44	0	0
FBgn0036449	2434.29	2260.72	73.0003	1269
FBgn0034662	9183	9009.44	0.072174	5
FBgn0040636	992.191	818.781	3.49434	22
FBgn0032072	920	746.614	0	0
FBgn0003159	4421.71	4248.15	17.6027	574.999
FBgn0027565	1523	1349.44	18.8892	196
FBgn0005596	4239	4065.44	24.8556	777
FBgn0259979	1601.76	1428.2	61.5557	676
FBgn0033236	2635.56	2461.99	26.253	497
FBgn0025382	1560.48	1386.91	15.1906	162
FBgn0030003	1972	1798.44	32.5407	450
FBgn0085336	718	544.703	0	0
FBgn0051105	1813	1639.44	0.079326	1
FBgn0039685	579.514	406.291	0.32009	1
FBgn0086378	1290	1116.44	33.0279	283.534
FBgn0039202	1201	1027.44	0.379731	3
FBgn0263831	2273	2099.44	9.41566	152
FBgn0039900	2659.52	2485.96	0.104628	2
FBgn0029963	1764	1590.44	0	0
FBgn0035787	801	627.666	0	0
FBgn0040827	513.386	340.189	16.8206	44
FBgn0263351	1994.2	1820.64	70.5023	987
FBgn0002932	3631.91	3458.35	17.3357	461
FBgn0010453	3130.75	2957.18	0.132133	3.005
FBgn0262562	8573.78	8400.21	0.165687	10.703
FBgn0052037	1625.52	1451.95	8.51005	95.012
FBgn0035568	1142	968.436	0	0
FBgn0035981	1667.02	1493.46	30.5649	351
FBgn0050496	2379	2205.44	12.4106	210.464
FBgn0031216	6476	6302.44	8.04759	390
FBgn0023489	1880	1706.44	0.152995	2.008
FBgn0037570	1630.17	1456.6	0.089283	1
FBgn0086361	2064.24	1890.68	164.165	2386.66
FBgn0035754	941	767.612	23.0413	136
FBgn0039747	3523.99	3350.43	0.310527	8
FBgn0033087	3051.16	2877.6	10.1686	225
FBgn0037807	2163.85	1990.29	263.176	4027.66
FBgn0250849	990	816.566	0	0
FBgn0036147	2572.95	2399.39	57.2366	1056
FBgn0037461	1001	827.502	0	0
FBgn0053843	1023	849.436	1.02098	6.669
FBgn0035587	1563.82	1390.25	0.712495	7.616
FBgn0030016	1242	1068.44	0.24344	2
FBgn0085233	482.5	309.321	0	0
FBgn0003511	1260	1086.44	26.5961	222.184
FBgn0037402	953.667	780.307	0	0
FBgn0259219	1058.85	885.381	0.146886	1
FBgn0040687	409	235.872	6.583	11.94
FBgn0035332	2130	1956.44	0.066473	1
FBtr0084080	2149	1975.44	1.14721	17.426
FBgn0037134	1049	875.436	11.1416	75
FBgn0030008	2017	1843.44	11.5698	164
FBgn0038147	1301.09	1127.53	0.115341	1
FBgn0038951	1055.33	881.763	16.0762	109
FBgn0033264	1907	1733.44	51.5146	686.638
FBgn0264707	3550.54	3376.98	69.3964	1802
FBgn0036331	1051.31	877.743	4.74125	32
FBgn0003345	3250.77	3077.21	83.4374	1974.28
FBgn0264566	1486	1312.44	0	0
FBgn0024733	780.651	607.327	2270.26	10602
FBgn0034267	2133.47	1959.9	1.70736	25.731
FBgn0262743	5090.17	4916.6	69.5401	2629
FBgn0033327	1137.5	964.089	0	0
FBgn0036740	980.436	807.013	113.449	704
FBgn0008636	1798	1624.44	0.160117	2
FBgn0034462	985.5	812.068	0	0
FBgn0032494	979.604	806.141	0.161324	1
FBgn0052706	872	698.622	0.047342	0.254
FBgn0285950	756.264	582.955	5591.47	25064
FBgn0039109	1614.08	1440.51	15.2423	168.833
FBgn0039038	1778	1604.44	0	0
FBgn0265297	2591.97	2418.41	1516.45	28199.9
FBgn0026592	1501.85	1328.29	0.685354	7
FBgn0028480	2488	2314.44	77.8242	1385
FBgn0030504	4483.59	4310.03	67.8005	2247
FBgn0004573	3895.84	3722.27	0.174691	5
FBgn0033775	1617	1443.44	5.67614	63
FBgn0046875	569	395.779	0	0
FBgn0037753	1695	1521.44	8.88975	104
FBgn0037037	3484.85	3311.29	0.212135	5.401
FBgn0053178	646.186	472.932	2.47488	9.001
FBgn0015268	1361.49	1187.92	556.688	5084.98
FBgn0030808	5722.92	5549.36	47.6905	2035
FBgn0001145	1645.12	1471.56	33.1428	375.024
FBgn0037836	8671	8497.44	0.015305	1
FBgn0261801	2857	2683.44	0.048464	1
FBgn0036536	1351	1177.44	10.7138	97
FBgn0039200	751	577.692	0	0
FBgn0033906	787.577	614.251	175.517	829
FBgn0004606	6440.87	6267.31	212.559	10243.5
FBgn0033529	989	815.567	155.767	976.842
FBgn0033848	2129	1955.44	0.066926	1.006
FBgn0039182	4622	4448.44	22.394	766
FBgn0030307	5028	4854.44	0	0
FBgn0052580	48733	48559.4	1.73277	647
FBgn0035437	3485.7	3312.13	80.9767	2062.33
FBtr0084079	2188	2014.44	47.3447	733.356
FBgn0038686	1974.41	1800.85	23.1813	321
FBgn0266599	2353.93	2180.37	4278.8	71736.9
FBgn0030066	1293.19	1119.62	15.4486	133
FBgn0033936	4353.33	4179.77	0.155571	5
FBgn0041195	3271	3097.44	0.167945	4
FBgn0032131	2009	1835.44	0	0
FBgn0035270	3164.48	2990.92	17.6535	406
FBgn0036254	2745	2571.44	10.115	200
FBgn0030620	1037	863.5	0	0
FBtr0307760	1596	1422.44	1.37405	15.029
FBgn0032295	3310	3136.44	38.1453	919.957
FBgn0033928	902	728.616	84.7822	475
FBgn0284233	1974	1800.44	0.021313	0.295
FBgn0010651	2110.91	1937.35	36.7271	547.122
FBgn0034477	2010	1836.44	0.070816	1
FBgn0050457	646	472.725	0	0
FBgn0028406	2146	1972.44	9.29664	141
FBgn0036207	1610	1436.44	12.9467	143
FBgn0050203	2877	2703.44	0.096211	2
FBgn0032170	2203.83	2030.27	43.2893	675.809
FBgn0041588	1841	1667.44	56.5456	725
FBgn0261703	5034.23	4860.67	33.6836	1258.94
FBgn0010830	2469	2295.44	18.7531	331
FBgn0035452	1685.73	1512.17	29.8427	347
FBgn0028562	1608	1434.44	0.181325	2
FBgn0030555	2894	2720.44	8.60486	180
FBgn0030889	3528.64	3355.07	0.155049	4
FBgn0039560	3734.28	3560.72	39.9965	1095.09
FBgn0032598	2265	2091.44	23.2671	374.177
FBgn0039299	1039	865.436	0	0
FBgn0031335	942	768.611	0	0
FBgn0052573	1409.96	1236.4	5.97864	56.839
FBgn0053814	493	319.813	9.80238	24.106
FBgn0050461	861	687.625	0	0
FBgn0030336	3749.45	3575.89	42.9501	1180.97
FBgn0050067	699.5	526.211	0	0
FBgn0037234	2538.7	2365.14	24.2489	441
FBgn0033953	1111	937.436	0	0
FBgn0085521	642	468.729	1.33757	4.821
FBgn0261791	432.303	259.157	365.323	728
FBgn0035143	1422	1248.44	0.625021	6
FBgn0027586	1044	870.436	0	0
FBgn0031066	582.794	409.565	677.94	2135.03
FBgn0035848	2093	1919.44	14.2284	210
FBgn0262587	784	610.674	29.8146	140
FBgn0038484	1085	911.436	1.71224	12
FBgn0265541	713.329	540.036	0.964084	4.003
FBgn0034624	1033	859.436	0	0
FBgn0041702	1116.4	942.836	24.4144	177
FBgn0029990	1480	1306.44	0.796364	8
FBgn0033571	816.38	643.04	98.0876	485
FBgn0086558	1916.98	1743.42	443.824	5949.79
FBgn0033090	1465	1291.44	0.60421	6
FBgn0024188	808	634.661	77.252	377
FBgn0023179	3991	3817.44	0.136269	4
FBgn0033859	2793	2619.44	33.0902	666.495
FBgn0039106	1000	826.436	0.157362	1
FBgn0050432	880	706.62	0	0
FBgn0027868	2715	2541.44	70.6171	1380
FBgn0015351	1177	1003.44	24.7545	191
FBgn0035398	3953	3779.44	0.137639	4
FBgn0053203	3235.45	3061.89	0.424738	10
FBgn0051897	3369	3195.44	0.488384	12
FBtr0346886	821	647.659	11.9341	59.433
FBgn0031871	1498.27	1324.7	41.8217	426
FBgn0250822	584	410.776	0	0
FBgn0028381	1111	937.436	0.138729	1
FBgn0260753	3214.89	3041.32	1.19731	27.999
FBgn0263395	4637.89	4464.33	51.8238	1779
FBgn0050020	4500.64	4327.08	30.1751	1004
FBgn0032523	737	563.697	0	0
FBgn0262624	1432.66	1259.1	0.103288	1
FBgn0266099	1740	1566.57	0	0
FBgn0250907	7145.22	6971.66	4.02928	216
FBgn0031324	802	628.664	0.206867	1
FBgn0266050	398	224.887	0	0
FBgn0016660	2926	2752.44	0.094498	2
FBgn0034502	1717	1543.44	0.16852	2
FBgn0031670	959.939	786.538	149.141	902
FBgn0039102	1267	1093.44	0.237874	2
FBgn0042094	1085.89	912.415	7.26922	51
FBgn0036918	650.19	476.914	107.713	395
FBgn0000611	2401.54	2227.98	52.4758	899
FBgn0022770	1279.97	1106.41	2.70347	23
FBgn0039742	1032	858.436	2.72693	18
FBgn0037608	1036	862.436	37.8492	251
FBgn0035428	1444	1270.44	0.000426	0.004
FBgn0036161	1136	962.436	0	0
FBgn0050052	780	606.676	3.6442	17
FBgn0051855	1069.06	895.492	34.7907	239.56
FBgn0036436	1657	1483.44	0.000255	0.003
FBgn0040699	495	321.811	0	0
FBgn0266518	1285.04	1111.48	82.7233	707
FBgn0031393	1038	864.436	0.349171	2.321
FBgn0034140	1161.72	988.152	2.63218	20.001
FBgn0037897	7465	7291.44	12.7171	713
FBgn0261830	593	419.772	0	0
FBgn0061200	7959.78	7786.22	46.6002	2790
FBgn0037788	1476.04	1302.48	8.98632	89.999
FBgn0037039	909.333	735.947	0	0
FBgn0035012	582	408.776	0	0
FBgn0025742	2088.39	1914.82	62.1444	915
FBgn0036916	1253	1079.44	18.7321	155.48
FBgn0011217	1631.56	1457.99	300.482	3368.72
FBgn0034070	5853.34	5679.78	0.045864	2.003
FBgn0003499	5306.11	5132.54	0.765284	30.203
FBgn0036438	616	442.759	0	0
FBgn0034186	2758.04	2584.48	12.7309	253
FBgn0284236	11999.2	11825.7	0.019901	1.81
FBgn0038261	1999	1825.44	2.84973	40
FBgn0032840	2447	2273.44	0.057204	1
FBgn0038353	987.662	814.247	17.4092	109
FBgn0264911	890.44	717.06	1.99502	11
FBgn0085390	4563.62	4390.06	1.00237	33.836
FBgn0002878	4868	4694.44	17.065	616
FBgn0262531	997.91	824.475	0.47321	3
FBgn0041210	5372.79	5199.23	148.35	5930.86
FBgn0004889	2522.12	2348.56	69.4948	1255
FBgn0032110	1803	1629.44	0	0
FBgn0031877	1134.62	961.058	14.3891	106.334
FBgn0039644	4944.51	4770.95	23.8514	875
FBgn0035498	3283.59	3110.03	28.6024	684
FBgn0036587	2078	1904.44	0	0
FBgn0034183	1790	1616.44	0	0
FBgn0001217	2174	2000.44	0.325082	5
FBgn0262854	682	508.715	0.255644	1
FBgn0027073	1754	1580.44	0.246862	3
FBgn0031496	2858.84	2685.28	0.72646	15
FBgn0051365	2335	2161.44	20.3862	338.819
FBgn0042173	1157	983.436	118.674	897.413
FBgn0264078	2522.19	2348.63	24.834	448.486
FBgn0003132	1892	1718.44	6.6e-05	0.001
FBgn0039689	1048	874.436	77.4853	521
FBgn0035271	402	228.879	51.1383	90
FBgn0262524	741.296	567.99	23.3544	102
FBgn0037164	2307.28	2133.72	0.243799	4
FBgn0038056	1566.34	1392.78	24.7442	265
FBgn0032768	1305	1131.44	0	0
FBgn0050158	3657	3483.44	0	0
FBgn0039623	3224	3050.44	26.0063	610
FBgn0008635	3203	3029.44	215.974	5031
FBgn0040375	1400.84	1227.27	28.7169	271
FBgn0266411	5667.05	5493.49	46.5483	1966.27
FBgn0036239	1674.49	1500.93	76.162	879
FBgn0039084	2725.37	2551.8	0.051345	1.006
FBgn0033934	1192.89	1019.33	105.64	828
FBgn0034920	920	746.614	0.174186	1
FBgn0040341	881	707.62	0	0
FBgn0051423	1815	1641.44	0	0
FBgn0010296	267	93.974	0	0
FBgn0000283	4125.71	3952.15	82.1257	2495.76
FBgn0002787	1457.09	1283.52	133.746	1320
FBgn0039323	1435	1261.44	5.15483	50
FBgn0030661	1569	1395.44	2.14352	23
FBgn0033710	2830	2656.44	0	0
FBgn0030078	1780.17	1606.61	0.049234	0.608
FBgn0051642	1950	1776.44	11.4205	156
FBgn0264561	4393.93	4220.37	69.6415	2260
FBgn0033521	848	674.636	0.080816	0.419
FBgn0053852	1023	849.436	1.02098	6.669
FBgn0000094	286.546	113.508	17.186	15
FBgn0038342	881	707.62	0.551355	3
FBgn0263761	317	143.939	0	0
FBgn0260655	4161.8	3988.24	15.6846	481
FBgn0037102	840	666.642	37.0656	190
FBgn0264086	2284.71	2111.15	0.065275	1.06
FBgn0085360	608.999	435.764	148.027	496
FBgn0004837	2664.92	2491.36	11.3275	217
FBgn0003277	6736	6562.44	164.523	8302
FBgn0037995	1427	1253.44	0	0
FBgn0029895	5298.66	5125.1	3.36329	132.543
FBgn0036750	1688	1514.44	0	0
FBgn0262811	251	77.99	0	0
FBgn0031287	1248.69	1075.13	19.9819	165.19
FBgn0033392	2597	2423.44	5.42	101
FBgn0037239	1333.32	1159.75	43.1724	385
FBgn0042177	3692.47	3518.91	40.0525	1083.74
FBgn0000356	522	348.799	0	0
FBgn0053629	534	360.79	0	0
FBgn0039068	985.587	812.156	8.8071	55
FBgn0031043	1231.32	1057.75	39.4667	321
FBgn0025558	465	291.837	62.3875	140
FBgn0262357	603	429.769	0	0
FBgn0034328	468	294.836	0	0
FBgn0039752	2056.3	1882.73	0.069075	1
FBgn0027617	2043	1869.44	11.0611	159
FBgn0030544	617	443.75	0	0
FBgn0034331	608	434.758	0	0
FBgn0039480	1507.97	1334.41	0.097459	1
FBgn0053465	1610	1436.44	14.848	164
FBgn0043002	592	418.772	82.6064	266
FBgn0015797	1831.57	1658	95.5371	1218
FBgn0000357	649	475.724	0.546745	2
FBgn0015919	4317	4143.44	0.062929	2.005
FBgn0266758	2976.19	2802.63	131.227	2828
FBgn0036121	690	516.714	246.149	978
FBgn0087040	1617	1443.44	0.180195	2
FBgn0003134	2267.18	2093.62	55.2844	890
FBgn0033473	1716.27	1542.7	23.5603	279.481
FBgn0039562	2841	2667.44	792.24	16249.5
FBgn0031814	3370.49	3196.93	27.2961	671
FBgn0003861	4138.97	3965.41	0.032796	1
FBgn0024291	3809	3635.44	23.6457	660.996
FBgn0030543	1165	991.436	0	0
FBgn0053644	477	303.825	3.42433	8
FBgn0260719	759	585.689	0.019151	0.086
FBgn0051016	2265.46	2091.89	0.062169	1
FBgn0025624	1240	1066.44	83.7963	687.147
FBgn0051368	4627.3	4453.74	21.4327	733.994
FBgn0030927	1817	1643.44	1.42439	18
FBgn0033733	1832	1658.44	0.470503	6
FBgn0031485	784.491	611.165	37.2383	175
FBgn0034793	929.136	755.724	76.7506	446
FBgn0037376	1548.49	1374.93	65.1642	688.936
FBgn0030297	1251	1077.44	0	0
FBgn0042693	2479.36	2305.79	57.0444	1011.4
FBgn0003086	690	516.714	0	0
FBgn0029770	1307	1133.44	1.37687	12
FBgn0039175	1960	1786.44	40.7573	559.865
FBgn0020312	3390.3	3216.73	49.8491	1233
FBgn0032311	556	382.785	0	0
FBgn0010389	3636.99	3463.43	0.300396	8
FBgn0264836	352	178.923	3.05785	4.207
FBgn0031108	1072	898.436	0.579006	4
FBgn0029891	2572.84	2399.28	47.4278	874.991
FBgn0035534	540.369	367.155	23.732	67
FBgn0031822	483	309.821	77.2356	184
FBgn0004838	2638.65	2465.08	452.763	8582.08
FBgn0033207	717	543.704	0	0
FBgn0261549	5441.85	5268.29	12.179	493.368
FBgn0019968	7161.39	6987.83	30.373	1632
FBgn0026721	2475	2301.44	125.335	2218
FBgn0085263	603	429.769	3.28853	10.867
FBgn0033720	2734.5	2560.93	0.761733	15
FBgn0039404	657	483.722	41.941	156
FBgn0262582	6679.81	6506.25	115.592	5782.92
FBgn0261697	2650	2476.44	0.052515	1
FBgn0050036	1428	1254.44	0.105252	1.015
FBgn0032034	704.111	530.819	22.7849	93
FBgn0061492	1091.46	917.896	47.747	337
FBgn0053506	1073	899.436	21.1102	146
FBgn0024897	2139	1965.44	5.82282	88
FBgn0038109	1113	939.436	3.87615	28
FBgn0050172	593.5	420.274	0	0
FBgn0016123	2145.39	1971.83	8.90379	135
FBgn0037180	483	309.821	0	0
FBgn0011361	674.675	501.399	348.858	1345
FBgn0034534	631.311	458.049	116.124	409
FBgn0267347	1073.2	899.64	35.6312	246.485
FBgn0260798	2362.04	2188.48	8.85431	149.001
FBgn0265193	1349	1175.44	14.5348	131.371
FBgn0039993	1192.3	1018.75	111.699	875
FBgn0038730	1724	1550.44	0.083622	0.997
FBgn0035924	1179	1005.44	0	0
FBgn0040107	940	766.612	0	0
FBgn0029935	1973	1799.44	8.1668	113
FBgn0038902	909	735.614	0.530373	3
FBgn0264747	1316.76	1143.2	0.22752	2
FBgn0032479	4382.75	4209.19	104	3366.05
FBgn0023096	12821	12647.4	0.164523	16
FBgn0037436	837	663.645	0.391926	2
FBgn0035436	2233.76	2060.19	26.1472	414.212
FBgn0053306	800	626.667	0.622579	3
FBgn0003023	3150.6	2977.04	0.436843	10
FBgn0036366	1097	923.436	16.0549	114
FBgn0031711	1514	1340.44	57.339	591
FBgn0001169	4336.64	4163.08	31.6762	1014
FBgn0263602	1694.24	1520.68	31.0441	363
FBgn0029646	1187	1013.44	0	0
FBgn0037140	2085	1911.44	0.544302	8
FBgn0039006	1872	1698.44	37.4429	489
FBgn0086370	1857.06	1683.5	63.3501	820.07
FBgn0034693	2850.24	2676.68	0.097172	2.001
FBgn0031401	2242.75	2069.18	39.2189	624
FBgn0016675	710.99	537.699	1.45118	6
FBgn0036939	1668.5	1494.94	0	0
FBgn0039252	2853	2679.44	22.7635	469
FBgn0040718	350	176.924	0	0
FBgn0038642	3109.5	2935.94	0.044296	1
FBgn0024245	2634.12	2460.56	9.5137	180
FBgn0264386	11229.6	11056.1	0.058868	5.004
FBgn0040309	1013.01	839.457	1471.13	9496
FBgn0037857	1408	1234.44	0	0
FBgn0085277	492.5	319.317	0	0
FBgn0053099	1248	1074.44	0.605201	5
FBgn0031971	671.815	498.532	53.9992	207
FBgn0033538	3031.2	2857.64	14.108	310
FBgn0030478	2403.54	2229.98	61.5884	1056.06
FBgn0033549	1138	964.436	5.56837	41.294
FBgn0004143	846	672.638	0	0
FBgn0085474	527	353.794	1.47035	4
FBgn0036769	1460.44	1286.88	0.404234	4
FBgn0035802	5564.49	5390.93	1.35094	56
FBgn0028999	3208	3034.44	0	0
